time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
0.12500000000000003,3.841055301190336,0.0665689884231735,3.1169868856772394,2.412926834798235,0.2770135713555624,6.478976898075129,0.42769924490275024,1.3632697929212425,0.17625038622168868,0.18481514539458607
0.13000000000000003,3.9851242624174317,0.07180858737219857,3.2401272632078224,2.5238461989714494,0.2927540044808822,6.690493467897722,0.4507305420631825,1.4242830550910799,0.18906857765911367,0.19596869836732625
0.13500000000000004,4.128382868054797,0.07727346001470105,3.3629644112220993,2.635306737619078,0.3088110569950843,6.898949331645285,0.47413769037785114,1.4855768257649444,0.20234888363966402,0.2073992319386223
0.14000000000000004,4.270824647321494,0.08296458919299758,3.4854807782733186,2.7472609043842393,0.325178357782428,7.1044019377712075,0.4979107923988276,1.5471316168700866,0.21608996117095713,0.2191033209174856
0.14500000000000005,4.412443541955955,0.08888266802962418,3.607659471968402,2.859662746799533,0.3418494290493663,7.306907278857474,0.5220399168400278,1.6089285069814796,0.2302899349630358,0.2310773108757073
0.15000000000000005,4.553233901425821,0.09502813143392033,3.729484248656979,2.972468197369655,0.35881766097607637,7.506519926061975,0.5465151094609257,1.6709491258967444,0.24494657282183172,0.24331738968860228
0.15500000000000005,4.693190477326787,0.10140114177694429,3.8509395052943183,3.085634683403965,0.37607636255474186,7.703293064941773,0.5713264130990738,1.733175639586459,0.2600571759262609,0.25581955732225936
0.16000000000000006,4.832308415006247,0.10800161805676763,3.972010263324135,3.199121347625862,0.39361874827541005,7.8972785320575385,0.5964638773751569,1.7955907355055984,0.2756187011880763,0.26857967551254225
0.16500000000000006,4.970583243696513,0.11482922536141803,4.092682157592256,3.3128887389463664,0.41143797543646243,8.08852685193068,0.6219175757048183,1.8581776082536807,0.2916276950362501,0.28159345282535797
0.17000000000000007,5.108010866247091,0.12188340148311919,4.212941417550867,3.426898970891061,0.42952713875291454,8.277087273995622,0.6476776140395939,1.9209199455750225,0.3080803806885705,0.2948564798469052
0.17500000000000007,5.24458754697892,0.12916334972140497,4.332774854217869,3.5411154803535725,0.4478792979590331,8.463007809289238,0.6737341450456454,1.9838019146963857,0.3249726202611459,0.30836422362355936
0.18000000000000008,5.380309900517082,0.13666806299646847,4.45216984060267,3.6555031357403727,0.4664874773389328,8.646335266672981,0.700077375937167,2.0468081489959706,0.3422999785972479,0.32211205325561776
0.18500000000000008,5.515174878704392,0.14439631945441125,4.571114297466108,3.7700280499279497,0.48534468641431117,8.827115288433236,0.7266975801399278,2.109923735003918,0.3600577037561934,0.33609523989506135
0.19000000000000009,5.649179759135203,0.15234670424386615,4.689596674042807,3.884657649826599,0.5044439223251216,9.005392385151048,0.7535851042178296,2.17313419972976,0.37824077500013575,0.35030897593236376
0.1950000000000001,5.782322131978823,0.16051760739125875,4.80760593319723,3.9993605312523,0.5237781855773489,9.181209969753077,0.7807303773681129,2.23642549831634,0.3968438951143638,0.36474837812554695
0.2000000000000001,5.914599888591284,0.16890724344347882,4.925131532998188,4.1141064999500045,0.5433404839012188,9.354610390692145,0.8081239174375462,2.299784002016555,0.4158615275377364,0.37940850243884056
