time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
0.049999999999999996,1.5323653959965469,0.11014639823506911,1.347915742193651,1.2707690965033833,0.22681798758615604,2.0949044453442167,0.3134048815838419,0.7180820660014097,0.23851608549130374,0.1746909925621328
0.10000000000000002,2.7153819554271,0.32023188696601323,2.479342529164222,2.4768826895917853,0.533880055888963,3.3366496856182204,0.7088180220066799,1.4428874492761576,0.6559991911858032,0.43484698525636734
0.15000000000000005,3.588728218008729,0.5013700712203026,3.326723433352403,3.3873652404819463,0.7837963637716244,4.2139903645477075,1.026833227168597,2.0067067068901454,1.0107642461225803,0.6503479293543084
0.2000000000000001,4.220244009168417,0.6380888699214298,3.9423860803526454,4.050775120733567,0.9700221560482235,4.838605169466704,1.263070531390866,2.421462303594598,1.2776417326293588,0.8115895373314862
0.2500000000000001,4.661889072822829,0.7368054187395239,4.374783505209426,4.518557206601013,1.1033534343852447,5.268576674350894,1.4318359184905751,2.7154857493720277,1.46995383992413,0.9273519627088798
0.30000000000000016,4.954429696586605,0.8051871522112968,4.663043867344507,4.832452110650439,1.1946572791286147,5.546317143489779,1.5470574767370433,2.9140593251900753,1.6028292362589305,1.0069242930028182
0.3500000000000002,5.130292996492901,0.849693781118827,4.838440218367995,5.025799773558326,1.2529328723570192,5.7051825469468165,1.6202184868708553,3.037758678314515,1.6889438627746627,1.0580415919887791
0.40000000000000024,5.215345410247888,0.8755294280793536,4.925940040050519,5.125211713442912,1.2854127645995281,5.771727437457779,1.6605406649086079,3.1030681706517877,1.7385012642442885,1.0869256126927866
0.4500000000000003,5.2302140016574885,0.8868539636152473,4.945458300193787,5.151914913394954,1.2978752146938166,5.767113871962596,1.6753899921933635,3.1231471669295474,1.7596562551627732,1.0985480075647966
0.5000000000000003,5.191328744383121,0.8869850539777984,4.912860222803227,5.122821884269067,1.294927147360894,5.708189213586543,1.670638667528177,3.1084830599324658,1.758912151549588,1.0968730405404237
